user_id,property_id,tags
U014,P012,"Spacious, Investment Potential, Budget-Friendly, Family-Friendly, Good Locality, Near Public Transport"
U015,P016,"Good Locality, Spacious"
U003,P007,"Spacious, Good Locality"
U014,P008,Spacious
U011,P003,"Good Locality, Family-Friendly, Investment Potential"
U003,P018,"Family-Friendly, Investment Potential"
U017,P016,"Good Locality, Budget-Friendly"
U005,P006,"Good Locality, Budget-Friendly, Spacious, Near Public Transport, Family-Friendly, Investment Potential"
U004,P010,Near Public Transport
U009,P010,"Good Locality, Spacious, Near Public Transport"
U009,P013,"Near Public Transport, Good Locality, Family-Friendly"
U011,P004,"Family-Friendly, Budget-Friendly, Good Locality"
U016,P015,"Near Public Transport, Spacious, Family-Friendly, Budget-Friendly"
U009,P008,Good Locality
U013,P020,"Spacious, Family-Friendly, Near Public Transport, Investment Potential"
U002,P014,"Spacious, Near Public Transport, Budget-Friendly"
U004,P008,"Good Locality, Investment Potential, Near Public Transport, Spacious, Budget-Friendly, Family-Friendly"
U014,P015,"Spacious, Near Public Transport, Good Locality, Family-Friendly, Investment Potential, Budget-Friendly"
U008,P008,Investment Potential
U017,P001,"Budget-Friendly, Investment Potential"
U005,P011,"Near Public Transport, Investment Potential"
U007,P008,"Spacious, Investment Potential, Family-Friendly, Good Locality, Budget-Friendly"
U009,P011,"Spacious, Good Locality, Budget-Friendly, Investment Potential, Near Public Transport"
U008,P015,"Spacious, Near Public Transport, Investment Potential"
U001,P015,"Spacious, Investment Potential, Good Locality, Near Public Transport, Family-Friendly"
U007,P017,"Family-Friendly, Near Public Transport, Investment Potential, Good Locality, Budget-Friendly, Spacious"
U020,P010,"Investment Potential, Spacious, Good Locality, Budget-Friendly, Near Public Transport, Family-Friendly"
U004,P005,"Investment Potential, Good Locality, Spacious, Family-Friendly"
U009,P015,"Near Public Transport, Investment Potential, Budget-Friendly, Good Locality"
U014,P009,"Spacious, Good Locality, Family-Friendly, Near Public Transport, Budget-Friendly, Investment Potential"
U001,P012,"Investment Potential, Good Locality, Near Public Transport, Budget-Friendly, Spacious"
U017,P006,"Budget-Friendly, Good Locality"
U017,P015,"Good Locality, Family-Friendly, Near Public Transport, Budget-Friendly"
U007,P005,"Good Locality, Family-Friendly"
U018,P004,Family-Friendly
U012,P007,"Budget-Friendly, Investment Potential, Near Public Transport, Spacious, Good Locality"
U015,P017,"Spacious, Budget-Friendly, Good Locality, Investment Potential"
U003,P008,"Near Public Transport, Good Locality, Family-Friendly, Budget-Friendly, Investment Potential, Spacious"
U015,P009,"Spacious, Family-Friendly, Budget-Friendly, Good Locality"
U005,P007,"Spacious, Family-Friendly, Investment Potential"
U016,P016,"Good Locality, Spacious, Investment Potential, Family-Friendly, Near Public Transport"
U015,P009,Near Public Transport
U009,P004,"Near Public Transport, Budget-Friendly, Investment Potential, Spacious, Family-Friendly"
U017,P001,"Spacious, Good Locality, Family-Friendly, Investment Potential"
U011,P017,"Investment Potential, Budget-Friendly, Spacious"
U020,P002,"Investment Potential, Good Locality, Family-Friendly"
U001,P019,"Near Public Transport, Family-Friendly, Spacious, Good Locality"
U014,P004,"Good Locality, Family-Friendly, Spacious, Investment Potential, Budget-Friendly"
U014,P006,Budget-Friendly
U010,P006,Budget-Friendly
U010,P002,"Spacious, Good Locality, Budget-Friendly"
U002,P018,"Family-Friendly, Near Public Transport, Good Locality, Investment Potential, Spacious"
U016,P014,"Good Locality, Investment Potential, Budget-Friendly, Family-Friendly"
U014,P012,"Near Public Transport, Family-Friendly"
U007,P020,Good Locality
U015,P015,"Spacious, Budget-Friendly, Near Public Transport, Good Locality, Family-Friendly"
U016,P019,"Investment Potential, Budget-Friendly, Spacious, Near Public Transport, Good Locality"
U017,P008,"Good Locality, Spacious, Near Public Transport, Budget-Friendly, Family-Friendly, Investment Potential"
U009,P013,"Good Locality, Family-Friendly"
U014,P002,"Good Locality, Budget-Friendly, Family-Friendly"
U016,P016,Investment Potential
U003,P019,"Investment Potential, Family-Friendly, Budget-Friendly, Good Locality, Spacious"
U003,P009,"Spacious, Budget-Friendly"
U009,P018,"Good Locality, Family-Friendly"
U018,P002,"Investment Potential, Near Public Transport"
U014,P013,Family-Friendly
U009,P010,"Near Public Transport, Family-Friendly, Investment Potential"
U012,P011,"Good Locality, Near Public Transport, Investment Potential, Budget-Friendly"
U013,P011,"Near Public Transport, Investment Potential, Spacious"
U020,P004,"Budget-Friendly, Spacious"
U018,P018,Good Locality
U019,P020,"Near Public Transport, Family-Friendly, Good Locality, Investment Potential"
U013,P010,"Investment Potential, Near Public Transport"
U020,P013,"Spacious, Good Locality"
U009,P019,"Family-Friendly, Near Public Transport, Spacious, Good Locality"
U011,P015,Budget-Friendly
U015,P011,"Budget-Friendly, Near Public Transport, Family-Friendly"
U001,P011,"Near Public Transport, Investment Potential, Good Locality, Family-Friendly, Budget-Friendly"
U020,P012,"Investment Potential, Near Public Transport, Spacious"
U011,P012,Good Locality
U003,P014,Good Locality
U010,P012,"Investment Potential, Family-Friendly, Budget-Friendly, Good Locality"
U020,P010,"Good Locality, Near Public Transport, Spacious, Family-Friendly, Budget-Friendly"
U017,P008,"Investment Potential, Budget-Friendly"
U002,P003,"Near Public Transport, Family-Friendly, Budget-Friendly, Spacious"
U004,P002,"Family-Friendly, Spacious, Good Locality, Near Public Transport, Investment Potential, Budget-Friendly"
U017,P017,"Family-Friendly, Near Public Transport, Budget-Friendly, Investment Potential, Good Locality"
U007,P016,"Budget-Friendly, Good Locality, Spacious"
U008,P004,"Budget-Friendly, Spacious, Family-Friendly, Near Public Transport, Good Locality, Investment Potential"
U020,P014,"Budget-Friendly, Family-Friendly"
U016,P008,"Near Public Transport, Budget-Friendly"
U006,P004,"Family-Friendly, Budget-Friendly"
U010,P011,"Near Public Transport, Investment Potential, Family-Friendly, Budget-Friendly, Spacious, Good Locality"
U014,P007,Good Locality
U011,P002,"Investment Potential, Spacious, Budget-Friendly"
U019,P016,"Spacious, Good Locality, Family-Friendly, Near Public Transport, Budget-Friendly"
U008,P009,"Good Locality, Budget-Friendly, Near Public Transport, Spacious, Family-Friendly, Investment Potential"
U003,P020,"Investment Potential, Budget-Friendly"
U010,P007,"Good Locality, Investment Potential, Near Public Transport, Spacious, Budget-Friendly"
U020,P018,"Near Public Transport, Investment Potential, Family-Friendly, Budget-Friendly"
U013,P008,"Good Locality, Near Public Transport"
U003,P010,"Spacious, Good Locality"
U004,P002,"Budget-Friendly, Good Locality, Spacious, Near Public Transport, Family-Friendly, Investment Potential"
U002,P008,"Spacious, Family-Friendly, Investment Potential, Good Locality, Budget-Friendly, Near Public Transport"
U002,P004,"Good Locality, Budget-Friendly, Spacious, Investment Potential, Family-Friendly"
U003,P014,"Spacious, Near Public Transport, Good Locality, Budget-Friendly, Investment Potential"
U013,P005,"Good Locality, Investment Potential"
U015,P018,Near Public Transport
U004,P013,"Near Public Transport, Budget-Friendly, Good Locality, Spacious"
U016,P007,"Near Public Transport, Investment Potential, Budget-Friendly, Spacious"
U005,P020,"Good Locality, Budget-Friendly"
U020,P007,"Investment Potential, Spacious, Good Locality, Near Public Transport, Budget-Friendly, Family-Friendly"
U005,P003,"Family-Friendly, Near Public Transport, Spacious, Investment Potential"
U017,P005,"Budget-Friendly, Family-Friendly, Investment Potential, Spacious, Near Public Transport"
U011,P006,"Spacious, Budget-Friendly"
U014,P001,"Near Public Transport, Budget-Friendly, Family-Friendly, Good Locality, Investment Potential, Spacious"
U010,P001,"Spacious, Good Locality, Near Public Transport"
U017,P014,"Good Locality, Investment Potential, Spacious, Family-Friendly, Budget-Friendly, Near Public Transport"
U015,P004,"Spacious, Investment Potential"
U002,P006,"Good Locality, Spacious, Family-Friendly"
U006,P019,"Spacious, Good Locality, Near Public Transport, Budget-Friendly, Investment Potential, Family-Friendly"
U011,P002,"Good Locality, Budget-Friendly, Family-Friendly, Spacious, Near Public Transport"
U007,P003,"Good Locality, Investment Potential, Family-Friendly, Spacious, Budget-Friendly, Near Public Transport"
U006,P016,Family-Friendly
U013,P012,"Good Locality, Near Public Transport, Investment Potential, Family-Friendly, Budget-Friendly"
U019,P019,"Near Public Transport, Family-Friendly, Investment Potential, Good Locality, Budget-Friendly, Spacious"
U014,P006,"Budget-Friendly, Good Locality"
U001,P001,"Good Locality, Family-Friendly"
U016,P010,"Spacious, Investment Potential"
U008,P016,"Budget-Friendly, Investment Potential, Good Locality, Spacious, Family-Friendly, Near Public Transport"
U006,P011,"Spacious, Near Public Transport, Budget-Friendly, Investment Potential"
U002,P004,"Budget-Friendly, Near Public Transport, Good Locality"
U005,P013,Budget-Friendly
U011,P017,"Spacious, Investment Potential"
U002,P006,"Near Public Transport, Good Locality, Spacious, Budget-Friendly, Family-Friendly"
U014,P020,Budget-Friendly
U019,P018,"Budget-Friendly, Family-Friendly, Near Public Transport"
U007,P016,"Investment Potential, Spacious, Budget-Friendly, Family-Friendly, Good Locality"
U001,P010,"Spacious, Near Public Transport, Budget-Friendly, Family-Friendly, Good Locality, Investment Potential"
U005,P009,"Spacious, Investment Potential"
U009,P014,"Investment Potential, Near Public Transport, Spacious, Budget-Friendly, Family-Friendly, Good Locality"
U004,P015,"Good Locality, Investment Potential, Near Public Transport"
U019,P003,"Budget-Friendly, Family-Friendly, Good Locality"
U001,P003,"Good Locality, Near Public Transport, Budget-Friendly, Investment Potential"
U001,P002,"Good Locality, Investment Potential, Near Public Transport"
U010,P018,"Good Locality, Budget-Friendly"
U003,P014,"Investment Potential, Good Locality, Near Public Transport"
U020,P003,"Budget-Friendly, Spacious"
U004,P016,"Good Locality, Investment Potential, Family-Friendly"
U008,P008,"Near Public Transport, Investment Potential, Good Locality, Budget-Friendly"
U017,P001,"Investment Potential, Good Locality, Budget-Friendly, Spacious"
U003,P008,"Near Public Transport, Investment Potential"
U007,P016,"Investment Potential, Spacious, Near Public Transport, Family-Friendly, Budget-Friendly, Good Locality"
U014,P004,"Good Locality, Spacious, Near Public Transport, Family-Friendly"
U012,P015,Good Locality
U003,P008,Investment Potential
U001,P004,"Family-Friendly, Good Locality, Spacious, Budget-Friendly, Near Public Transport, Investment Potential"
U007,P010,Investment Potential
U004,P016,"Spacious, Family-Friendly, Investment Potential, Near Public Transport, Budget-Friendly"
U007,P003,Good Locality
U016,P013,"Good Locality, Budget-Friendly, Near Public Transport, Spacious"
U017,P004,"Family-Friendly, Investment Potential"
U003,P003,"Investment Potential, Near Public Transport"
U018,P007,"Spacious, Good Locality"
U008,P005,Near Public Transport
U013,P013,Budget-Friendly
U020,P020,"Family-Friendly, Spacious, Good Locality, Investment Potential, Near Public Transport"
U018,P009,Budget-Friendly
U020,P010,Budget-Friendly
U014,P008,"Near Public Transport, Good Locality, Family-Friendly, Investment Potential, Budget-Friendly, Spacious"
U003,P003,"Budget-Friendly, Good Locality, Investment Potential"
U011,P014,"Spacious, Family-Friendly, Near Public Transport, Investment Potential, Good Locality"
U003,P002,"Good Locality, Near Public Transport, Budget-Friendly, Family-Friendly"
U001,P019,"Near Public Transport, Spacious, Budget-Friendly"
U016,P008,"Budget-Friendly, Near Public Transport, Good Locality, Investment Potential, Spacious, Family-Friendly"
U019,P009,"Investment Potential, Spacious"
U012,P007,"Spacious, Near Public Transport, Family-Friendly, Budget-Friendly, Good Locality, Investment Potential"
U008,P013,"Good Locality, Near Public Transport, Budget-Friendly, Investment Potential, Spacious, Family-Friendly"
U016,P005,Investment Potential
U001,P019,"Family-Friendly, Good Locality, Budget-Friendly, Spacious"
U016,P002,"Investment Potential, Family-Friendly"
U008,P005,Good Locality
U018,P016,"Family-Friendly, Near Public Transport, Spacious, Good Locality, Budget-Friendly"
U003,P002,"Good Locality, Near Public Transport, Budget-Friendly, Investment Potential, Spacious, Family-Friendly"
U010,P016,"Family-Friendly, Investment Potential"
U001,P017,"Investment Potential, Good Locality, Spacious, Near Public Transport"
U007,P014,"Family-Friendly, Good Locality, Spacious, Near Public Transport, Budget-Friendly"
U008,P002,"Near Public Transport, Family-Friendly"
U010,P013,"Family-Friendly, Near Public Transport, Budget-Friendly"
U009,P014,"Near Public Transport, Good Locality, Family-Friendly, Spacious, Budget-Friendly"
U002,P006,Family-Friendly
U020,P009,"Investment Potential, Budget-Friendly, Near Public Transport"
U009,P013,"Good Locality, Family-Friendly, Spacious, Near Public Transport, Budget-Friendly, Investment Potential"
U004,P016,"Investment Potential, Spacious, Family-Friendly, Budget-Friendly"
U019,P019,"Good Locality, Family-Friendly"
U012,P001,"Spacious, Near Public Transport, Family-Friendly"
U008,P003,"Budget-Friendly, Good Locality, Investment Potential, Near Public Transport, Spacious, Family-Friendly"
U010,P019,"Good Locality, Near Public Transport, Family-Friendly"
U014,P007,Good Locality
U019,P015,"Investment Potential, Good Locality, Budget-Friendly, Spacious, Near Public Transport, Family-Friendly"
U020,P008,"Good Locality, Family-Friendly"
U009,P020,Near Public Transport
U013,P011,"Good Locality, Budget-Friendly, Family-Friendly, Spacious"
U013,P017,"Good Locality, Spacious"
U005,P019,Investment Potential
U002,P018,"Good Locality, Investment Potential"
U020,P011,"Spacious, Near Public Transport, Family-Friendly, Budget-Friendly, Investment Potential"
U017,P007,"Budget-Friendly, Family-Friendly"
U017,P011,Investment Potential
U010,P014,Good Locality
U002,P008,"Budget-Friendly, Near Public Transport"
U001,P013,"Near Public Transport, Budget-Friendly, Good Locality, Spacious"
U002,P011,"Spacious, Investment Potential, Good Locality, Budget-Friendly"
